"Date(UTC)","Market","Type","Price","Amount","Total","Fee","Fee Coin"
"2018-03-26 09:41:00","ETCBTC","SELL","0.00205","1.15","0.00235750","0.00000236","BTC"
"2018-03-26 09:34:40","ETCBTC","SELL","0.002042","1.06","0.00216452","0.00000216","BTC"
"2018-03-26 09:06:40","ETCBTC","BUY","0.00207","1.06","0.00219420","0.00106","ETC"
"2018-03-26 07:58:56","ETCBTC","SELL","0.002106","1.06","0.00223236","0.00000223","BTC"
"2018-03-26 07:33:13","ETCBTC","BUY","0.002096","5.01","0.01050096","0.00501","ETC"
"2018-03-25 22:58:22","ETCBTC","SELL","0.002143","1.46","0.00312878","0.00000313","BTC"
"2018-03-25 22:58:11","ETCBTC","SELL","0.002135","1.31","0.00279685","0.0000028","BTC"
"2018-03-25 22:01:29","ETCBTC","SELL","0.002129","1.18","0.00251222","0.00000251","BTC"
"2018-03-25 19:21:48","ETCBTC","SELL","0.002123","1.06","0.00225038","0.00000225","BTC"
"2018-03-25 18:17:14","ETCBTC","BUY","0.002111","6.05","0.01277155","0.00605","ETC"
"2018-03-25 09:12:34","ETCBTC","SELL","0.002167","0.54","0.00117018","0.00000117","BTC"
"2018-03-25 09:12:26","ETCBTC","SELL","0.002167","0.87","0.00188529","0.00000189","BTC"
"2018-03-24 18:28:38","ETCBTC","SELL","0.002157","0.16","0.00034512","0.00000035","BTC"
"2018-03-24 18:26:55","ETCBTC","SELL","0.002157","1.14","0.00245898","0.00000246","BTC"
"2018-03-24 17:58:15","ETCBTC","SELL","0.002147","1.2","0.00257640","0.00000258","BTC"
"2018-03-24 17:50:37","ETCBTC","SELL","0.002139","1.11","0.00237429","0.00000237","BTC"
"2018-03-24 11:21:20","ETCBTC","SELL","0.00213","1.03","0.00219390","0.00000219","BTC"
"2018-03-24 07:46:01","ETCBTC","BUY","0.002122","3.34","0.00708748","0.00334","ETC"
"2018-03-24 00:33:32","ETCBTC","SELL","0.002168","1.2","0.00260160","0.0000026","BTC"
"2018-03-23 18:47:48","ETCBTC","SELL","0.002159","1.11","0.00239649","0.0000024","BTC"
"2018-03-23 18:24:55","ETCBTC","SELL","0.002151","1.03","0.00221553","0.00000222","BTC"
"2018-03-23 18:19:05","ETCBTC","BUY","0.002139","6.05","0.01294095","0.00605","ETC"
"2018-03-23 15:16:46","ETCBTC","SELL","0.002195","1.41","0.00309495","0.00000309","BTC"
"2018-03-23 08:25:09","ETCBTC","SELL","0.002184","1.3","0.00283920","0.00000284","BTC"
"2018-03-23 08:13:29","ETCBTC","SELL","0.002175","1.2","0.00261000","0.00000261","BTC"
"2018-03-23 08:09:30","ETCBTC","SELL","0.002166","0.88","0.00190608","0.00000191","BTC"
"2018-03-23 08:08:37","ETCBTC","SELL","0.002166","0.23","0.00049818","0.0000005","BTC"
"2018-03-23 08:06:10","ETCBTC","SELL","0.002158","1.03","0.00222274","0.00000222","BTC"
"2018-03-23 07:44:58","ETCBTC","BUY","0.00216","3.34","0.00721440","0.00334","ETC"
"2018-03-23 04:21:58","ETCBTC","SELL","0.002207","1.2","0.00264840","0.00000265","BTC"
"2018-03-23 04:10:24","ETCBTC","SELL","0.002198","0.4","0.00087920","0.00000088","BTC"
"2018-03-23 03:42:53","ETCBTC","SELL","0.002198","0.71","0.00156058","0.00000156","BTC"
"2018-03-23 02:56:37","ETCBTC","SELL","0.002189","1.03","0.00225467","0.00000225","BTC"
"2018-03-23 02:42:21","ETCBTC","BUY","0.002179","12.89","0.02808731","0.01289","ETC"
"2018-03-22 22:42:22","ETCBTC","SELL","0.002264","1.91","0.00432424","0.00000432","BTC"
"2018-03-22 22:33:59","ETCBTC","SELL","0.002248","1.77","0.00397896","0.00000398","BTC"
"2018-03-22 22:32:03","ETCBTC","SELL","0.002234","1.64","0.00366376","0.00000366","BTC"
"2018-03-22 19:30:33","ETCBTC","SELL","0.002221","1.52","0.00337592","0.00000338","BTC"
"2018-03-22 16:04:03","ETCBTC","SELL","0.00221","1.41","0.00311610","0.00000312","BTC"
"2018-03-22 15:07:07","ETCBTC","SELL","0.002199","1.3","0.00285870","0.00000286","BTC"
"2018-03-22 15:04:19","ETCBTC","SELL","0.00219","1.2","0.00262800","0.00000263","BTC"
"2018-03-22 15:04:17","ETCBTC","SELL","0.002181","1.11","0.00242091","0.00000242","BTC"
"2018-03-22 15:02:42","ETCBTC","SELL","0.002172","1.03","0.00223716","0.00000224","BTC"
"2018-03-22 14:00:22","ETCBTC","BUY","0.002172","3.35","0.00727620","0.00335","ETC"
"2018-03-22 10:58:21","ETCBTC","SELL","0.002219","1.2","0.00266280","0.00000266","BTC"
"2018-03-22 10:39:32","ETCBTC","SELL","0.00221","1.12","0.00247520","0.00000248","BTC"
"2018-03-22 10:38:27","ETCBTC","SELL","0.002201","1.03","0.00226703","0.00000227","BTC"
"2018-03-22 10:23:03","ETCBTC","BUY","0.002186","12.92","0.02824312","0.01292","ETC"
"2018-03-22 00:42:58","ETCBTC","SELL","0.002271","1.92","0.00436032","0.00000436","BTC"
"2018-03-22 00:25:31","ETCBTC","SELL","0.002255","1.77","0.00399135","0.00000399","BTC"
"2018-03-22 00:23:59","ETCBTC","SELL","0.002241","1.64","0.00367524","0.00000368","BTC"
"2018-03-22 00:21:10","ETCBTC","SELL","0.002228","1.52","0.00338656","0.00000339","BTC"
"2018-03-22 00:13:03","ETCBTC","SELL","0.002217","1.41","0.00312597","0.00000313","BTC"
"2018-03-21 23:48:59","ETCBTC","SELL","0.002206","1.3","0.00286780","0.00000287","BTC"
"2018-03-21 23:43:10","ETCBTC","SELL","0.002197","1.21","0.00265837","0.00000266","BTC"
"2018-03-21 23:40:14","ETCBTC","SELL","0.002188","1.12","0.00245056","0.00000245","BTC"
"2018-03-21 23:35:37","ETCBTC","SELL","0.002179","1.03","0.00224437","0.00000224","BTC"
"2018-03-21 23:06:22","ETCBTC","BUY","0.002167","1.97","0.00426899","0.00197","ETC"
"2018-03-21 23:06:11","ETCBTC","BUY","0.002167","2.69","0.00582923","0.00269","ETC"
"2018-03-21 20:44:02","ETCBTC","SELL","0.002219","1.3","0.00288470","0.00000288","BTC"
"2018-03-21 19:25:28","ETCBTC","SELL","0.002209","1.21","0.00267289","0.00000267","BTC"
"2018-03-21 17:51:15","ETCBTC","SELL","0.0022","1.12","0.00246400","0.00000246","BTC"
"2018-03-21 17:50:47","ETCBTC","SELL","0.002191","1.03","0.00225673","0.00000226","BTC"
"2018-03-21 16:51:55","ETCBTC","BUY","0.002216","2.15","0.00476440","0.00215","ETC"
"2018-03-21 16:27:21","ETCBTC","SELL","0.002252","1.12","0.00252224","0.00000252","BTC"
"2018-03-21 16:27:17","ETCBTC","SELL","0.002244","1.03","0.00231132","0.00000231","BTC"
"2018-03-21 14:21:25","ETCBTC","BUY","0.002264","3.5","0.00792400","0.0035","ETC"
"2018-03-21 14:21:25","ETCBTC","BUY","0.002265","9.87","0.02235555","0.00987","ETC"
"2018-03-21 14:21:25","ETCBTC","BUY","0.002261","0.26","0.00058786","0.00026","ETC"
"2018-03-21 14:21:25","ETCBTC","BUY","0.002263","3.99","0.00902937","0.00399","ETC"
"2018-03-21 14:21:25","ETCBTC","BUY","0.00226","9.38","0.02119880","0.00938","ETC"
"2018-03-21 14:14:01","ETHBTC","SELL","0.06348","0.088","0.00558624","0.00000559","BTC"
"2018-03-21 14:14:01","ETHBTC","SELL","0.06348","0.747","0.04741956","0.00004742","BTC"
"2018-03-21 14:05:45","LTCBTC","SELL","0.019111","0.41","0.00783551","0.00000784","BTC"
"2018-03-21 13:42:10","ETCBTC","BUY","0.002251","6.37","0.01433887","0.00637","ETC"
"2018-03-21 05:27:40","ETCBTC","SELL","0.002328","1.53","0.00356184","0.00000356","BTC"
"2018-03-21 01:03:07","ETCBTC","SELL","0.002299","1.39","0.00319561","0.0000032","BTC"
"2018-03-21 01:00:11","ETCBTC","SELL","0.002276","0.45","0.00102420","0.00000102","BTC"
"2018-03-21 00:59:55","ETCBTC","SELL","0.002276","0.81","0.00184356","0.00000184","BTC"
"2018-03-20 23:58:39","ETCBTC","SELL","0.002256","1.15","0.00259440","0.00000259","BTC"
"2018-03-20 23:52:50","ETCBTC","SELL","0.002238","1.04","0.00232752","0.00000233","BTC"
"2018-03-20 22:45:31","ETCBTC","BUY","0.00226","1.04","0.00235040","0.00104","ETC"
"2018-03-20 22:05:56","ETCBTC","SELL","0.002293","1.04","0.00238472","0.00000238","BTC"
"2018-03-20 20:47:37","ETCBTC","BUY","0.002294","2.19","0.00502386","0.00219","ETC"
"2018-03-20 19:33:36","ETCBTC","SELL","0.002335","1.15","0.00268525","0.00000269","BTC"
"2018-03-20 17:44:40","ETCBTC","SELL","0.002318","1.04","0.00241072","0.00000241","BTC"
"2018-03-20 16:33:35","ETCBTC","BUY","0.002325","1.04","0.00241800","0.00104","ETC"
"2018-03-20 16:18:53","ETCBTC","SELL","0.002358","1.04","0.00245232","0.00000245","BTC"
"2018-03-20 09:11:12","LTCETH","SELL","0.30239","0.006","0.00181434","0.00000181","ETH"
"2018-03-20 09:11:02","LTCETH","SELL","0.30239","0.149","0.04505611","0.00004506","ETH"
"2018-03-20 08:03:39","LTCETH","SELL","0.29845","0.148","0.04417060","0.00004417","ETH"
"2018-03-20 07:40:03","LTCETH","SELL","0.2954","0.001","0.00029540","0.0000003","ETH"
"2018-03-20 07:40:02","LTCETH","SELL","0.2954","0.14","0.04135600","0.00004136","ETH"
"2018-03-19 10:27:39","LTCETH","SELL","0.2929","0.134","0.03924860","0.00003925","ETH"
"2018-03-19 09:17:58","LTCETH","SELL","0.29079","0.128","0.03722112","0.00003722","ETH"
"2018-03-19 08:43:07","LTCETH","SELL","0.28896","0.122","0.03525312","0.00003525","ETH"
"2018-03-19 08:29:26","LTCETH","SELL","0.28735","0.116","0.03333260","0.00003333","ETH"
"2018-03-19 08:11:48","LTCETH","SELL","0.28591","0.11","0.03145010","0.00003145","ETH"
"2018-03-19 07:57:55","LTCETH","SELL","0.28461","0.105","0.02988405","0.00002988","ETH"
"2018-03-19 06:53:00","LTCETH","SELL","0.28341","0.1","0.02834100","0.00002834","ETH"
"2018-03-19 05:57:15","LTCETH","BUY","0.2822","0.681","0.19217820","0.000681","LTC"
"2018-03-19 01:26:49","LTCETH","SELL","0.28937","0.128","0.03703936","0.00003704","ETH"
"2018-03-19 01:21:23","LTCETH","SELL","0.28755","0.122","0.03508110","0.00003508","ETH"
"2018-03-19 01:18:24","LTCETH","SELL","0.28594","0.116","0.03316904","0.00003317","ETH"
"2018-03-19 01:09:16","LTCETH","SELL","0.28451","0.11","0.03129610","0.0000313","ETH"
"2018-03-19 00:56:55","LTCETH","SELL","0.28321","0.005","0.00141605","0.00000142","ETH"
"2018-03-19 00:55:26","LTCETH","SELL","0.28321","0.1","0.02832100","0.00002832","ETH"
"2018-03-19 00:53:01","LTCETH","SELL","0.28202","0.1","0.02820200","0.0000282","ETH"
"2018-03-19 00:33:57","LTCETH","BUY","0.28169","0.001","0.00028169","0.000001","LTC"
"2018-03-19 00:33:29","LTCETH","BUY","0.28169","0.24","0.06760560","0.00024","LTC"
"2018-03-19 00:33:16","LTCETH","BUY","0.28169","0.074","0.02084506","0.000074","LTC"
"2018-03-18 23:49:22","LTCETH","SELL","0.28634","0.11","0.03149740","0.0000315","ETH"
"2018-03-18 23:19:09","LTCETH","SELL","0.28504","0.105","0.02992920","0.00002993","ETH"
"2018-03-18 23:16:15","LTCETH","SELL","0.28384","0.001","0.00028384","0.00000028","ETH"
"2018-03-18 23:16:12","LTCETH","SELL","0.28384","0.039","0.01106976","0.00001107","ETH"
"2018-03-18 23:16:12","LTCETH","SELL","0.28384","0.06","0.01703040","0.00001703","ETH"
"2018-03-18 23:08:57","LTCETH","BUY","0.28252","0.321","0.09068892","0.000321","LTC"
"2018-03-18 23:08:55","LTCETH","BUY","0.28252","0.11","0.03107720","0.00011","LTC"
"2018-03-18 22:36:06","LTCETH","SELL","0.28791","0.116","0.03339756","0.0000334","ETH"
"2018-03-18 22:24:52","LTCETH","SELL","0.28647","0.11","0.03151170","0.00003151","ETH"
"2018-03-18 22:03:37","LTCETH","SELL","0.28516","0.105","0.02994180","0.00002994","ETH"
"2018-03-18 22:02:20","LTCETH","SELL","0.28396","0.1","0.02839600","0.0000284","ETH"
"2018-03-18 21:15:51","LTCETH","BUY","0.28616","0.1","0.02861600","0.0001","LTC"
"2018-03-18 21:05:52","LTCETH","SELL","0.28963","0.1","0.02896300","0.00002896","ETH"
"2018-03-18 20:50:53","LTCETH","BUY","0.28751","0.553","0.15899303","0.000553","LTC"
"2018-03-18 19:13:13","LTCETH","SELL","0.29383","0.122","0.03584726","0.00003585","ETH"
"2018-03-18 19:05:50","LTCETH","SELL","0.29219","0.116","0.03389404","0.00003389","ETH"
"2018-03-18 19:01:06","LTCETH","SELL","0.29072","0.11","0.03197920","0.00003198","ETH"
"2018-03-18 18:51:25","LTCETH","SELL","0.2894","0.044","0.01273360","0.00001273","ETH"
"2018-03-18 18:51:16","LTCETH","SELL","0.2894","0.01","0.00289400","0.00000289","ETH"
"2018-03-18 18:51:11","LTCETH","SELL","0.2894","0.051","0.01475940","0.00001476","ETH"
"2018-03-18 18:26:23","LTCETH","SELL","0.28818","0.1","0.02881800","0.00002882","ETH"
"2018-03-18 18:04:09","LTCETH","BUY","0.28813","0.304","0.08759152","0.000304","LTC"
"2018-03-18 18:03:45","LTCETH","BUY","0.28813","0.8","0.23050400","0.0008","LTC"
"2018-03-18 14:12:33","LTCETH","SELL","0.29978","0.148","0.04436744","0.00004437","ETH"
"2018-03-18 13:54:10","LTCETH","SELL","0.29671","0.141","0.04183611","0.00004184","ETH"
"2018-03-18 13:43:40","LTCETH","SELL","0.2942","0.134","0.03942280","0.00003942","ETH"
"2018-03-18 13:25:32","LTCETH","SELL","0.29208","0.128","0.03738624","0.00003739","ETH"
"2018-03-18 13:22:57","LTCETH","SELL","0.29025","0.122","0.03541050","0.00003541","ETH"
"2018-03-18 12:54:04","LTCETH","SELL","0.28863","0.116","0.03348108","0.00003348","ETH"
"2018-03-18 12:33:15","LTCETH","SELL","0.28718","0.11","0.03158980","0.00003159","ETH"
"2018-03-18 12:05:52","LTCETH","SELL","0.28587","0.105","0.03001635","0.00003002","ETH"
"2018-03-18 12:04:22","LTCETH","SELL","0.28467","0.1","0.02846700","0.00002847","ETH"
"2018-03-18 11:44:36","LTCETH","BUY","0.28372","0.008","0.00226976","0.000008","LTC"
"2018-03-18 11:44:28","LTCETH","BUY","0.28372","0.33","0.09362760","0.00033","LTC"
"2018-03-18 11:42:51","LTCETH","BUY","0.28372","0.093","0.02638596","0.000093","LTC"
"2018-03-18 11:16:10","LTCETH","SELL","0.28914","0.116","0.03354024","0.00003354","ETH"
"2018-03-18 10:37:13","LTCETH","SELL","0.28769","0.11","0.03164590","0.00003165","ETH"
"2018-03-18 08:46:53","LTCETH","SELL","0.28637","0.105","0.03006885","0.00003007","ETH"
"2018-03-18 08:44:54","LTCETH","SELL","0.28517","0.1","0.02851700","0.00002852","ETH"
"2018-03-18 08:03:58","LTCETH","BUY","0.28343","0.1","0.02834300","0.0001","LTC"
"2018-03-18 06:23:44","LTCETH","SELL","0.28687","0.1","0.02868700","0.00002869","ETH"
"2018-03-18 03:06:27","LTCETH","SELL","0.28746","0.177","0.05088042","0.00005088","ETH"
"2018-03-18 00:45:56","LTCETH","SELL","0.28384","0.149","0.04229216","0.00004229","ETH"
"2018-03-18 00:45:48","LTCETH","SELL","0.28384","0.02","0.00567680","0.00000568","ETH"
"2018-03-18 00:32:03","LTCETH","SELL","0.28103","0.001","0.00028103","0.00000028","ETH"
"2018-03-18 00:32:03","LTCETH","SELL","0.28103","0.16","0.04496480","0.00004496","ETH"
"2018-03-17 21:16:06","LTCETH","SELL","0.27874","0.11","0.03066140","0.00003066","ETH"
"2018-03-17 20:43:54","LTCETH","SELL","0.27874","0.043","0.01198582","0.00001199","ETH"
"2018-03-17 20:08:05","LTCETH","SELL","0.2768","0.146","0.04041280","0.00004041","ETH"
"2018-03-17 20:03:28","LTCETH","SELL","0.27512","0.139","0.03824168","0.00003824","ETH"
"2018-03-17 18:59:41","LTCETH","SELL","0.27363","0.132","0.03611916","0.00003612","ETH"
"2018-03-17 17:53:49","LTCETH","SELL","0.27231","0.126","0.03431106","0.00003431","ETH"
"2018-03-17 13:44:29","LTCETH","SELL","0.27111","0.12","0.03253320","0.00003253","ETH"
"2018-03-17 11:41:30","LTCETH","SELL","0.27001","0.114","0.03078114","0.00003078","ETH"
"2018-03-17 11:20:05","LTCETH","SELL","0.26901","0.009","0.00242109","0.00000242","ETH"
"2018-03-17 11:20:04","LTCETH","SELL","0.26901","0.1","0.02690100","0.0000269","ETH"
"2018-03-17 10:17:12","LTCETH","BUY","0.26727","0.109","0.02913243","0.000109","LTC"
"2018-03-17 09:04:20","LTCETH","SELL","0.2697","0.109","0.02939730","0.0000294","ETH"
"2018-03-17 06:23:18","LTCETH","BUY","0.268","0.155","0.04154000","0.000155","LTC"
"2018-03-17 05:45:50","LTCETH","BUY","0.26975","0.079","0.02131025","0.000079","LTC"
"2018-03-17 05:45:37","LTCETH","BUY","0.26975","0.858","0.23144550","0.000858","LTC"
"2018-03-16 20:33:50","LTCETH","SELL","0.27797","0.154","0.04280738","0.00004281","ETH"
"2018-03-16 19:43:10","LTCETH","SELL","0.27549","0.147","0.04049703","0.0000405","ETH"
"2018-03-16 14:10:04","LTCETH","SELL","0.27334","0.14","0.03826760","0.00003827","ETH"
"2018-03-16 13:31:20","LTCETH","SELL","0.27144","0.133","0.03610152","0.0000361","ETH"
"2018-03-16 13:27:39","LTCETH","SELL","0.26974","0.008","0.00215792","0.00000216","ETH"
"2018-03-16 13:27:38","LTCETH","SELL","0.26974","0.119","0.03209906","0.0000321","ETH"
"2018-03-16 13:24:51","LTCETH","SELL","0.26821","0.001","0.00026821","0.00000027","ETH"
"2018-03-16 13:24:41","LTCETH","SELL","0.26821","0.12","0.03218520","0.00003219","ETH"
"2018-03-16 09:08:51","LTCETH","SELL","0.2668","0.115","0.03068200","0.00003068","ETH"
"2018-03-16 08:38:14","LTCETH","BUY","0.2652","0.938","0.24875760","0.000938","LTC"
"2018-03-15 21:19:06","LTCETH","SELL","0.27327","0.155","0.04235685","0.00004236","ETH"
"2018-03-15 11:19:26","LTCETH","SELL","0.27083","0.147","0.03981201","0.00003981","ETH"
"2018-03-15 10:07:56","LTCETH","SELL","0.26871","0.14","0.03761940","0.00003762","ETH"
"2018-03-15 08:54:30","LTCETH","SELL","0.26685","0.133","0.03549105","0.00003549","ETH"
"2018-03-15 07:36:52","LTCETH","SELL","0.26518","0.127","0.03367786","0.00003368","ETH"
"2018-03-15 07:19:02","LTCETH","SELL","0.26367","0.001","0.00026367","0.00000026","ETH"
"2018-03-15 07:18:45","LTCETH","SELL","0.26367","0.12","0.03164040","0.00003164","ETH"
"2018-03-15 06:37:30","LTCETH","SELL","0.2623","0.115","0.03016450","0.00003016","ETH"
"2018-03-15 05:57:55","LTCETH","BUY","0.26249","0.236","0.06194764","0.000236","LTC"
"2018-03-15 05:17:50","LTCETH","SELL","0.26663","0.121","0.03226223","0.00003226","ETH"
"2018-03-15 05:13:14","LTCETH","SELL","0.26304","0.115","0.03024960","0.00003025","ETH"
"2018-03-15 05:05:34","LTCETH","BUY","0.26181","0.115","0.03010815","0.000115","LTC"
"2018-03-15 04:41:07","LTCETH","SELL","0.26419","0.115","0.03038185","0.00003038","ETH"
"2018-03-15 04:34:12","LTCETH","BUY","0.26252","0.236","0.06195472","0.000236","LTC"
"2018-03-15 02:31:25","LTCETH","SELL","0.26665","0.121","0.03226465","0.00003226","ETH"
"2018-03-15 01:54:18","LTCETH","SELL","0.26307","0.115","0.03025305","0.00003025","ETH"
"2018-03-15 01:44:33","LTCETH","BUY","0.26075","0.115","0.02998625","0.000115","LTC"
"2018-03-15 00:20:52","LTCETH","SELL","0.26312","0.115","0.03025880","0.00003026","ETH"
"2018-03-14 23:24:31","LTCETH","BUY","0.26342","0.363","0.09562146","0.000363","LTC"
"2018-03-14 21:48:02","LTCETH","SELL","0.26927","0.127","0.03419729","0.0000342","ETH"
"2018-03-14 19:09:54","LTCETH","SELL","0.2657","0.121","0.03214970","0.00003215","ETH"
"2018-03-14 18:06:07","LTCETH","SELL","0.26213","0.115","0.03014495","0.00003014","ETH"
"2018-03-14 17:37:19","LTCETH","BUY","0.25633","0.236","0.06049388","0.000236","LTC"
"2018-03-14 17:10:01","LTCETH","SELL","0.26036","0.121","0.03150356","0.0000315","ETH"
"2018-03-14 16:45:47","LTCETH","SELL","0.25686","0.001","0.00025686","0.00000026","ETH"
"2018-03-14 16:45:43","LTCETH","SELL","0.25686","0.074","0.01900764","0.00001901","ETH"
"2018-03-14 16:45:43","LTCETH","SELL","0.25686","0.04","0.01027440","0.00001027","ETH"
"2018-03-14 12:03:45","LTCETH","SELL","0.25301","0.112","0.02833712","0.00002834","ETH"
"2018-03-13 16:13:04","LTCETH","SELL","0.25398","0.138","0.03504924","0.00003505","ETH"
