"Date(UTC)","Market","Type","Price","Amount","Total","Fee","Fee Coin"
"2018-09-19 18:47:59","EOSETH","SELL","0.02482","5.95","0.14767900","0.00240791","BNB"
"2018-09-19 17:46:42","EOSETH","SELL","0.02438","5.67","0.13823460","0.00226899","BNB"
"2018-09-19 17:10:26","EOSETH","BUY","0.02391","11.62","0.27783420","0.00458815","BNB"
"2018-09-19 08:04:46","BNBETH","BUY","0.04549","6.78","0.30842220","0.005085","BNB"
"2018-09-19 06:23:12","BNBETH","SELL","0.04561","11","0.50171000","0.0082553","BNB"
"2018-09-19 01:31:38","BNBETH","SELL","0.04595","0.01","0.00045950","0.0000075","BNB"
"2018-09-19 01:31:35","BNBETH","SELL","0.04595","6.8","0.31246000","0.00509898","BNB"
"2018-09-19 01:31:34","BNBETH","SELL","0.04595","0.01","0.00045950","0.00000749","BNB"
"2018-09-19 01:31:30","BNBETH","SELL","0.04595","5.34","0.24537300","0.00399779","BNB"
"2018-09-18 16:44:30","BNBETH","BUY","0.04465","6.28","0.28040200","0.00471","BNB"
"2018-09-18 16:04:03","EOSETH","SELL","0.0247","4.61","0.11386700","0.00188347","BNB"
"2018-09-18 16:02:16","EOSETH","SELL","0.0247","1.33","0.03285100","0.00054407","BNB"
"2018-09-18 16:00:29","EOSETH","SELL","0.02426","5.66","0.13731160","0.00226962","BNB"
"2018-09-18 15:05:04","ZENETH","BUY","0.07065","0.936","0.06612840","0.00112202","BNB"
"2018-09-18 15:05:04","ZENETH","BUY","0.07065","1.829","0.12921885","0.0021925","BNB"
"2018-09-18 15:02:30","BNBETH","BUY","0.04524","5.9","0.26691600","0.004425","BNB"
"2018-09-18 14:53:56","LTCETH","SELL","0.2591","0.195","0.05052450","0.00083602","BNB"
"2018-09-18 13:57:54","EOSETH","BUY","0.02391","11.62","0.27783420","0.00462773","BNB"
"2018-09-18 12:26:59","LTCETH","BUY","0.2556","0.4","0.10224000","0.00168303","BNB"
"2018-09-18 12:26:18","ZENETH","BUY","0.07295","2.55","0.18602250","0.00307152","BNB"
"2018-09-18 12:24:33","ZENETH","BUY","0.07497","2.363","0.17715411","0.00285386","BNB"
"2018-09-18 11:32:00","ZENETH","BUY","0.07674","2.199","0.16875126","0.00266696","BNB"
"2018-09-18 06:49:21","ZENETH","SELL","0.07743","2.223","0.17212689","0.00271305","BNB"
"2018-09-18 05:02:38","ZENETH","BUY","0.07574","2.225","0.16852150","0.00267588","BNB"
"2018-09-17 19:53:35","LTCETH","SELL","0.2648","0.205","0.05428400","0.00086699","BNB"
"2018-09-17 19:53:21","EOSETH","SELL","0.0247","5.94","0.14671800","0.0023397","BNB"
"2018-09-17 19:52:51","ZENETH","SELL","0.07611","0.001","0.00007611","0.00000127","BNB"
"2018-09-17 19:51:58","ZENETH","SELL","0.07611","1.754","0.13349694","0.00214679","BNB"
"2018-09-17 19:51:57","ZENETH","SELL","0.07611","0.498","0.03790278","0.00060945","BNB"
"2018-09-17 18:38:28","ZENETH","BUY","0.07444","2.255","0.16786220","0.00272589","BNB"
"2018-09-17 17:42:52","ZENETH","SELL","0.0752","4.652","0.34983040","0.00566134","BNB"
"2018-09-17 15:09:22","EOSETH","SELL","0.02426","5.66","0.13731160","0.00225878","BNB"
"2018-09-17 14:19:53","EOSETH","BUY","0.02407","0.88","0.02118160","0.00035386","BNB"
"2018-09-17 14:19:53","EOSETH","BUY","0.02407","1.11","0.02671770","0.00044635","BNB"
"2018-09-17 14:19:52","EOSETH","BUY","0.02407","9.63","0.23179410","0.00387246","BNB"
"2018-09-17 11:41:30","ZENETH","BUY","0.07272","0.001","0.00007272","0.0000012","BNB"
"2018-09-17 11:41:27","ZENETH","BUY","0.07272","2.411","0.17532792","0.00293975","BNB"
"2018-09-17 08:53:49","ZENETH","BUY","0.07444","2.244","0.16704336","0.00273579","BNB"
"2018-09-17 08:14:58","ZENETH","SELL","0.07495","0.5","0.03747500","0.0006147","BNB"
"2018-09-17 07:56:59","ZENETH","BUY","0.07474","0.5","0.03737000","0.0006191","BNB"
"2018-09-17 07:09:29","ZENETH","SELL","0.07418","0.001","0.00007418","0.00000115","BNB"
"2018-09-17 07:08:52","ZENETH","SELL","0.07418","1.173","0.08701314","0.00143806","BNB"
"2018-09-17 06:24:59","ZENETH","SELL","0.07418","6.006","0.44552508","0.00734751","BNB"
"2018-09-17 00:15:59","ZENETH","BUY","0.07058","0.475","0.03352550","0.00056357","BNB"
"2018-09-17 00:15:59","ZENETH","BUY","0.07058","2.109","0.14885322","0.00250228","BNB"
"2018-09-16 04:03:22","EOSETH","SELL","0.02499","5.94","0.14844060","0.00239004","BNB"
"2018-09-15 18:13:23","REPETH","BUY","0.05888","4.764","0.28050432","0.00470966","BNB"
"2018-09-15 17:17:21","EOSETH","SELL","0.02431","4.3","0.10453300","0.00173507","BNB"
"2018-09-15 17:16:49","EOSETH","SELL","0.02431","1.36","0.03306160","0.00054844","BNB"
"2018-09-15 17:02:53","LTCETH","SELL","0.2576","0.195","0.05023200","0.00083728","BNB"
"2018-09-15 16:05:33","EOSETH","BUY","0.02417","5.67","0.13704390","0.00229243","BNB"
"2018-09-15 13:45:54","LTCETH","BUY","0.2617","0.195","0.05103150","0.00084182","BNB"
"2018-09-15 13:30:29","ZENETH","BUY","0.07266","2.39","0.17365740","0.00286683","BNB"
"2018-09-15 07:53:12","LTCETH","SELL","0.2676","0.195","0.05218200","0.00082524","BNB"
"2018-09-15 04:06:31","ZENETH","BUY","0.07474","0.039","0.00291486","0.00004605","BNB"
"2018-09-15 04:05:15","ZENETH","BUY","0.07474","2.174","0.16248476","0.00256626","BNB"
"2018-09-14 23:59:41","ZENETH","SELL","0.07691","6.892","0.53006372","0.00842627","BNB"
"2018-09-14 16:34:50","ZENETH","BUY","0.07318","2.48","0.18148640","0.00294501","BNB"
"2018-09-14 11:26:14","ZENETH","BUY","0.07533","2.294","0.17280702","0.00278442","BNB"
"2018-09-14 09:40:45","ZENETH","BUY","0.07749","2.124","0.16458876","0.00264695","BNB"
"2018-09-14 08:53:27","ZENETH","SELL","0.07815","6.736","0.52641840","0.00857487","BNB"
"2018-09-14 04:10:13","EOSETH","SELL","0.02476","3.27","0.08096520","0.00137394","BNB"
"2018-09-14 04:10:13","EOSETH","SELL","0.02476","2.39","0.05917640","0.00100419","BNB"
"2018-09-14 04:07:19","EOSETH","BUY","0.02445","46.07","1.12641150","0.01932952","BNB"
"2018-09-14 03:19:45","REPETH","BUY","0.06258","4.269","0.26715402","0.00456411","BNB"
"2018-09-14 02:12:24","ZENETH","BUY","0.07436","1.931","0.14358916","0.00240241","BNB"
"2018-09-14 02:11:52","ZENETH","BUY","0.07436","0.493","0.03665948","0.00061318","BNB"
"2018-09-13 23:04:07","ZENETH","BUY","0.07655","0.001","0.00007655","0.00000124","BNB"
"2018-09-13 23:01:11","ZENETH","BUY","0.07655","1.231","0.09423305","0.0015377","BNB"
"2018-09-13 23:00:45","ZENETH","BUY","0.07655","1.01","0.07731550","0.00126198","BNB"
"2018-09-13 17:37:17","LTCBNB","SELL","5.73","0.6859","3.93020700","0.00294765","BNB"
"2018-09-13 15:46:26","ZENETH","BUY","0.07874","2.076","0.16346424","0.00260306","BNB"
"2018-09-13 14:21:34","ZENETH","SELL","0.08135","4.192","0.34101920","0.00538163","BNB"
"2018-09-13 13:45:52","ZENETH","BUY","0.07849","1.56","0.12244440","0.00196099","BNB"
"2018-09-13 13:45:52","ZENETH","BUY","0.07849","0.619","0.04858531","0.00077811","BNB"
"2018-09-13 13:45:48","REPETH","BUY","0.0658","0.969","0.06376020","0.00102648","BNB"
"2018-09-13 13:45:48","REPETH","BUY","0.0658","2.898","0.19068840","0.00306991","BNB"
"2018-09-13 13:22:00","ZENETH","BUY","0.08074","2.017","0.16285258","0.00254928","BNB"
"2018-09-13 12:25:20","REPETH","BUY","0.06882","0.001","0.00006882","0.00000105","BNB"
"2018-09-13 12:25:19","REPETH","BUY","0.06882","3.52","0.24224640","0.00373004","BNB"
"2018-09-13 12:00:43","LTCETH","BUY","0.2749","0.081","0.02226690","0.00033922","BNB"
"2018-09-13 12:00:31","LTCETH","BUY","0.2749","0.76","0.20892400","0.00318273","BNB"
"2018-09-13 00:25:19","REPETH","BUY","0.0705","3.273","0.23074650","0.00353152","BNB"
"2018-09-12 22:03:43","ZENETH","SELL","0.08357","1.986","0.16597002","0.00247669","BNB"
"2018-09-12 21:32:22","REPETH","BUY","0.07218","3.045","0.21978810","0.00330271","BNB"
"2018-09-12 19:26:36","ZENETH","BUY","0.08174","1.988","0.16249912","0.00243484","BNB"
"2018-09-12 17:37:36","LTCBNB","SELL","5.5","0.11745","0.64597500","0.00048448","BNB"
"2018-09-12 17:37:08","LTCBNB","SELL","5.5","0.39","2.14500000","0.00160875","BNB"
"2018-09-12 17:36:34","LTCBNB","SELL","5.5","0.14575","0.80162500","0.00060122","BNB"
"2018-09-12 08:57:09","LTCBNB","SELL","5.26","0.6221","3.27224600","0.00245418","BNB"
"2018-09-12 08:29:31","LTCBNB","BUY","5.28","0.63732","3.36504960","0.00252636","BNB"
"2018-09-12 08:29:29","LTCBNB","BUY","5.28","2.46572","13.01900160","0.00977425","BNB"
"2018-09-12 08:29:15","LTCBNB","BUY","5.28","0.33596","1.77386880","0.00133065","BNB"
"2018-09-12 06:59:09","LTCETH","SELL","0.2897","0.226","0.06547220","0.00091813","BNB"
"2018-09-12 03:46:35","EOSETH","SELL","0.02762","3.41","0.09418420","0.00133706","BNB"
"2018-09-12 03:46:35","EOSETH","SELL","0.02762","0.55","0.01519100","0.00021564","BNB"
"2018-09-12 03:46:35","EOSETH","SELL","0.02762","1.1","0.03038200","0.00043129","BNB"
"2018-09-12 03:46:33","EOSETH","SELL","0.02762","2.51","0.06932620","0.0009836","BNB"
"2018-09-12 02:51:09","ZENETH","SELL","0.08254","0.937","0.07733998","0.00111222","BNB"
"2018-09-12 02:51:06","ZENETH","SELL","0.08254","1.066","0.08798764","0.001266","BNB"
"2018-09-12 01:09:13","REPETH","BUY","0.07386","2.482","0.18332052","0.00265098","BNB"
"2018-09-12 01:09:13","REPETH","BUY","0.07386","0.09","0.00664740","0.00009612","BNB"
"2018-09-12 01:09:13","REPETH","BUY","0.07386","0.262","0.01935132","0.00027983","BNB"
"2018-09-11 21:58:55","ZENETH","BUY","0.08074","2.005","0.16188370","0.00240819","BNB"
"2018-09-11 19:03:33","REPETH","BUY","0.07554","1.088","0.08218752","0.0012121","BNB"
"2018-09-11 19:03:31","REPETH","BUY","0.07554","1.551","0.11716254","0.00172792","BNB"
"2018-09-11 17:06:30","BNBETH","SELL","0.05073","10.61","0.53824530","0.00796728","BNB"
"2018-09-11 16:06:17","EOSETH","SELL","0.02644","7.21","0.19063240","0.00287205","BNB"
"2018-09-11 15:27:07","ZENETH","SELL","0.08254","0.001","0.00008254","0.00000119","BNB"
"2018-09-11 15:26:34","ZENETH","SELL","0.08254","0.858","0.07081932","0.00105461","BNB"
"2018-09-11 15:02:04","ZENETH","SELL","0.08254","0.606","0.05001924","0.00074793","BNB"
"2018-09-11 15:01:58","ZENETH","SELL","0.08254","0.215","0.01774610","0.00026537","BNB"
"2018-09-11 15:01:58","ZENETH","SELL","0.08254","0.123","0.01015242","0.00015163","BNB"
"2018-09-11 15:01:39","ZENETH","SELL","0.08254","0.215","0.01774610","0.00026525","BNB"
"2018-09-11 11:28:06","ZENETH","BUY","0.08074","2.02","0.16309480","0.00248655","BNB"
"2018-09-11 09:35:04","ZENETH","SELL","0.08135","4.169","0.33914815","0.00520365","BNB"
"2018-09-11 04:36:53","REPETH","SELL","0.0743","5.618","0.41741740","0.00641292","BNB"
"2018-09-10 20:42:45","ZENETH","BUY","0.07849","2.167","0.17008783","0.00265127","BNB"
"2018-09-10 19:58:41","REPETH","BUY","0.07169","0.454","0.03254726","0.00050436","BNB"
"2018-09-10 19:58:39","REPETH","BUY","0.07169","2.466","0.17678754","0.00273958","BNB"
"2018-09-10 15:13:50","ZENETH","BUY","0.08074","2.006","0.16196444","0.00249784","BNB"
"2018-09-10 13:12:54","ZENETH","SELL","0.08254","1.372","0.11324488","0.00174078","BNB"
"2018-09-10 13:11:14","ZENETH","SELL","0.08254","0.624","0.05150496","0.00079185","BNB"
"2018-09-10 08:08:50","ZENETH","BUY","0.08074","1.998","0.16131852","0.00252063","BNB"
"2018-09-10 06:03:29","ZENETH","SELL","0.08254","1.996","0.16474984","0.00255156","BNB"
"2018-09-10 00:02:49","REPETH","BUY","0.07374","1.236","0.09114264","0.00141246","BNB"
"2018-09-10 00:02:46","REPETH","BUY","0.07374","1.468","0.10825032","0.00167759","BNB"
"2018-09-09 22:25:55","LTCETH","SELL","0.2837","0.215","0.06099550","0.00094461","BNB"
"2018-09-09 19:52:09","ZENETH","BUY","0.08074","1.473","0.11893002","0.00187177","BNB"
"2018-09-09 19:46:45","ZENETH","BUY","0.08074","0.525","0.04238850","0.00067069","BNB"
"2018-09-09 16:43:57","LTCETH","SELL","0.2777","0.205","0.05692850","0.00089161","BNB"
"2018-09-09 16:34:48","ZENETH","SELL","0.08215","0.16","0.01314400","0.00020635","BNB"
"2018-09-09 16:25:12","REPETH","SELL","0.07386","2.755","0.20348430","0.00321201","BNB"
"2018-09-09 16:01:10","EOSETH","SELL","0.02529","6.87","0.17374230","0.0027402","BNB"
"2018-09-09 10:10:12","LTCETH","SELL","0.2716","0.195","0.05296200","0.00083563","BNB"
"2018-09-09 09:31:39","LTCETH","BUY","0.2709","0.195","0.05282550","0.00082227","BNB"
"2018-09-09 09:31:30","REPETH","BUY","0.07224","2.758","0.19923792","0.00308721","BNB"
"2018-09-09 07:18:37","LTCETH","SELL","0.277","0.049","0.01357300","0.00020734","BNB"
"2018-09-09 07:18:37","LTCETH","SELL","0.277","0.073","0.02022100","0.00030895","BNB"
"2018-09-09 07:18:37","LTCETH","SELL","0.277","0.073","0.02022100","0.00030895","BNB"
"2018-09-09 02:55:33","REPETH","SELL","0.07386","2.755","0.20348430","0.00313434","BNB"
"2018-09-09 02:53:09","EOSETH","SELL","0.02466","6.54","0.16127640","0.00248532","BNB"
"2018-09-09 00:09:01","ZENETH","SELL","0.08101","1.242","0.10061442","0.00155999","BNB"
"2018-09-09 00:09:01","ZENETH","SELL","0.08101","0.75","0.06075750","0.0009421","BNB"
"2018-09-08 22:32:32","ZENETH","BUY","0.07924","0.001","0.00007924","0.00000123","BNB"
"2018-09-08 22:32:32","ZENETH","BUY","0.07924","1.993","0.15792532","0.00247899","BNB"
"2018-09-08 20:33:12","ZENETH","SELL","0.08101","1.992","0.16137192","0.00249512","BNB"
"2018-09-08 19:09:18","ZENETH","BUY","0.07924","1.994","0.15800456","0.00251712","BNB"
"2018-09-08 19:01:18","ZENETH","SELL","0.08101","1.992","0.16137192","0.00256446","BNB"
"2018-09-08 18:03:08","ZENETH","BUY","0.07924","1.994","0.15800456","0.00248365","BNB"
"2018-09-08 17:10:51","EOSETH","SELL","0.02403","6.23","0.14970690","0.0023693","BNB"
"2018-09-08 16:58:55","ZENETH","SELL","0.07927","2.029","0.16083883","0.00258207","BNB"
"2018-09-08 11:23:13","ZENETH","BUY","0.07754","2.031","0.15748374","0.00258716","BNB"
"2018-09-08 08:23:30","ZENETH","SELL","0.07795","2.06","0.16057700","0.00261447","BNB"
"2018-09-08 07:21:58","ZENETH","BUY","0.07624","2.062","0.15720688","0.00255941","BNB"
"2018-09-07 18:27:17","EOSETH","SELL","0.0234","5.93","0.13876200","0.00227268","BNB"
"2018-09-06 23:35:51","EOSETH","SELL","0.02276","5.65","0.12859400","0.00216074","BNB"
"2018-09-06 11:38:22","ZENETH","SELL","0.07179","2.225","0.15973275","0.00279582","BNB"
"2018-09-06 09:41:50","ZENETH","BUY","0.07024","2.227","0.15642448","0.00275064","BNB"
"2018-09-06 03:43:13","ZENETH","SELL","0.07079","2.222","0.15729538","0.00278694","BNB"
"2018-09-06 00:50:31","REPETH","BUY","0.07224","1","0.07224000","0.00124277","BNB"
"2018-09-06 00:41:50","ZENETH","BUY","0.06924","2.224","0.15398976","0.00262871","BNB"
"2018-09-06 00:41:09","REPETH","BUY","0.07224","1.364","0.09853536","0.00168972","BNB"
"2018-09-06 00:40:34","REPETH","BUY","0.07224","0.394","0.02846256","0.00048753","BNB"
"2018-09-06 00:19:53","BNBETH","SELL","0.04458","6.73","0.30002340","0.00504219","BNB"
"2018-09-06 00:19:51","BNBETH","SELL","0.04458","3.35","0.14934300","0.00250983","BNB"
"2018-09-06 00:19:48","BNBETH","SELL","0.04458","0.01","0.00044580","0.00000757","BNB"
"2018-09-06 00:19:47","BNBETH","SELL","0.04458","0.01","0.00044580","0.00000757","BNB"
"2018-09-05 23:52:10","BNBETH","SELL","0.04368","8.42","0.36778560","0.0063285","BNB"
"2018-09-05 23:51:12","BNBETH","SELL","0.04368","0.01","0.00043680","0.00000754","BNB"
"2018-09-05 23:51:10","BNBETH","SELL","0.04368","1.19","0.05197920","0.00089176","BNB"
"2018-09-05 23:50:39","EOSBNB","BUY","0.5159","5.66","2.91999400","0.0021953","BNB"
"2018-09-05 23:45:20","BNBETH","SELL","0.04278","9.16","0.39186480","0.00687336","BNB"
"2018-09-05 18:34:27","EOSBNB","SELL","0.5281","0.08","0.04224800","0.00003168","BNB"
"2018-09-05 18:34:00","EOSBNB","SELL","0.5281","5.57","2.94151700","0.00220614","BNB"
"2018-09-05 18:29:50","EOSBNB","BUY","0.5268","14.51","7.64386800","0.00572732","BNB"
"2018-09-05 18:29:50","EOSBNB","BUY","0.5268","31.56","16.62580800","0.01245722","BNB"
"2018-09-05 16:51:17","ZENETH","SELL","0.07079","2.192","0.15517168","0.00277952","BNB"
"2018-09-05 16:50:57","BNBETH","SELL","0.04188","8.72","0.36519360","0.00654645","BNB"
"2018-09-05 16:47:59","REPETH","SELL","0.07386","2.755","0.20348430","0.00367439","BNB"
"2018-09-05 11:31:55","ZENETH","BUY","0.06924","2.194","0.15191256","0.00277938","BNB"
"2018-09-05 11:30:32","REPETH","BUY","0.07224","2.758","0.19923792","0.00365085","BNB"
"2018-09-05 09:59:27","BNBETH","SELL","0.04103","8.3","0.34054900","0.00633026","BNB"
"2018-09-05 09:52:02","REPETH","SELL","0.07386","2.755","0.20348430","0.00378235","BNB"
"2018-09-05 05:53:12","REPETH","BUY","0.07224","2.758","0.19923792","0.0037405","BNB"
"2018-09-05 01:08:33","BNBETH","SELL","0.04017","7.9","0.31734300","0.0059271","BNB"
"2018-09-04 16:03:03","LTCBNB","SELL","6.06","0.2227","1.34956200","0.00101217","BNB"
"2018-09-04 16:01:51","LTCBNB","SELL","6.06","0.12254","0.74259240","0.00055694","BNB"
"2018-09-04 16:01:51","LTCBNB","SELL","6.06","0.11578","0.70162680","0.00052622","BNB"
"2018-09-04 16:01:51","LTCBNB","SELL","6.06","0.18598","1.12703880","0.00084528","BNB"
"2018-09-04 16:01:49","LTCBNB","SELL","6.06","0.109","0.66054000","0.0004954","BNB"
"2018-09-04 14:39:30","ZENETH","SELL","0.06926","2.228","0.15431128","0.0029475","BNB"
"2018-09-04 10:17:37","ZENETH","BUY","0.06774","0.459","0.03109266","0.00058788","BNB"
"2018-09-04 10:17:06","ZENETH","BUY","0.06774","1.094","0.07410756","0.00139425","BNB"
"2018-09-04 10:17:00","ZENETH","BUY","0.06774","0.677","0.04585998","0.0008628","BNB"
"2018-09-04 03:36:58","ZENETH","SELL","0.06691","0.152","0.01017032","0.0001947","BNB"
"2018-09-04 03:24:07","ZENETH","SELL","0.06691","1.13","0.07560830","0.00144887","BNB"
"2018-09-04 03:23:23","ZENETH","SELL","0.06691","1.006","0.06731146","0.00128927","BNB"
"2018-09-04 00:11:54","BNBETH","SELL","0.03932","7.52","0.29568640","0.00564427","BNB"
"2018-09-03 19:48:27","ZENETH","BUY","0.06544","2.29","0.14985760","0.00290607","BNB"
"2018-09-03 19:20:31","ZENETH","SELL","0.06732","2.079","0.13995828","0.00270109","BNB"
"2018-09-03 19:10:04","ZENETH","SELL","0.06732","0.044","0.00296208","0.00005709","BNB"
"2018-09-03 19:04:21","REPETH","SELL","0.07124","0.001","0.00007124","0.00000134","BNB"
"2018-09-03 19:04:19","REPETH","SELL","0.07124","5.839","0.41597036","0.00801933","BNB"
"2018-09-03 16:22:32","ZENETH","SELL","0.06732","0.151","0.01016532","0.00019496","BNB"
"2018-09-03 13:30:22","ZENETH","BUY","0.06584","2.276","0.14985184","0.00288064","BNB"
"2018-09-03 13:15:29","ZENETH","SELL","0.06693","1.797","0.12027321","0.00230162","BNB"
"2018-09-03 13:15:29","ZENETH","SELL","0.06693","10.638","0.71200134","0.01362564","BNB"
"2018-09-02 18:04:27","ZENETH","BUY","0.06262","2.862","0.17921844","0.00354812","BNB"
"2018-09-02 10:50:57","BNBETH","SELL","0.03846","7.16","0.27537360","0.00535997","BNB"
"2018-09-02 09:39:25","BNBETH","BUY","0.03801","13.04","0.49565040","0.00978","BNB"
"2018-09-02 09:39:25","BNBETH","BUY","0.03801","0.28","0.01064280","0.00021","BNB"
"2018-09-02 09:39:06","BNBETH","BUY","0.03801","1.38","0.05245380","0.001035","BNB"
"2018-09-02 03:13:55","ZENETH","BUY","0.06415","2.661","0.17070315","0.00331975","BNB"
"2018-09-01 00:35:33","BNBETH","SELL","0.03932","7.52","0.29568640","0.00563388","BNB"
